ID,etapa.de.ensino,area.de.conhecimento,formacao.continuada,unidade,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Item9,Item10,Item11,Item12,Item13,Item14,Item15,Item16,Item17,Item18,Item19,Item20,Item21,Item22,Item23
5e9c4543a861ff288b0029e3,Ensino Superior,Ciências da Saúde,Formação continuada - Em andamento,UFAL A.C. Simões,2,2,2,3,2,1,1,3,3,4,3,4,3,2,2,4,3,1,4,1,1,2,3
5e9caddba861ff288b002a78,Ensino Superior,Ciências Humanas,NA,UFAL A.C. Simões,4,3,2,3,3,2,4,3,3,2,3,4,2,3,2,5,2,1,3,2,3,2,3
5e9cd8d4a861ff288b002a9f,Ensino Superior,Ciências Humanas;Linguística/Letras e Artes,NA,UFAL A.C. Simões,5,4,5,3,4,2,3,3,2,3,3,4,4,4,2,4,3,1,4,2,3,2,4
5e9cf5d3a861ff28871f2995,Ensino Superior,Ciências da Saúde,Formação continuada - Em andamento,UFAL A.C. Simões,3,3,3,3,3,1,2,3,4,4,3,4,1,2,2,5,2,2,4,4,3,2,2
5e9cf691a861ff288b002ab2,Ensino Superior,Engenharias,NA,UFAL A.C. Simões,2,2,2,2,3,1,2,3,3,3,2,3,2,2,2,3,2,1,3,2,2,3,3
5e9d8b77a861ff3b572b80fb,Ensino Superior,Ciências Exatas e da Terra,Formação continuada - Em andamento,UFAL A.C. Simões,3,2,2,2,2,2,2,2,2,2,2,2,1,2,1,3,2,2,2,2,1,2,3
5e9dd3c6a861ff3b572b81ff,Ensino Superior,Ciências Sociais Aplicadas,Especialização - Concluída,UFAL A.C. Simões,2,2,2,3,3,3,3,3,2,3,3,4,4,3,3,4,4,2,4,4,3,2,3
5e9de70fa861ff3b5bb0fa2a,Ensino Superior,Ciências Biológicas,NA,UFAL A.C. Simões,3,2,2,1,1,2,3,3,3,2,3,5,2,2,2,3,2,2,2,3,1,2,4
5e9dfecfa861ff3b5bb0fa5f,Ensino Superior,Ciências da Saúde,NA,UFAL A.C. Simões,2,2,1,2,1,1,3,3,2,3,3,4,1,2,1,5,1,1,4,1,3,4,3
5e9e0b40a861ff3b5bb0fa7e,Ensino Superior,Ciências da Saúde,NA,UFAL A.C. Simões,2,3,2,2,1,2,2,3,3,3,2,4,2,1,1,3,2,1,1,1,2,2,2
5e9e0edaa861ff3b572b82d4,Ensino Superior,Ciências Sociais Aplicadas,Mestrado - Concluído,UFAL A.C. Simões,4,4,4,3,3,2,4,3,3,3,3,5,2,4,2,4,2,2,4,4,2,2,4
5e9e0efba861ff3b5bb0faa1,Ensino Superior,Ciências da Saúde,NA,UFAL A.C. Simões,3,2,1,1,1,1,1,3,2,3,2,4,3,3,2,4,2,2,2,2,1,1,3
5e9e2797a861ff3b5bb0fae9,Ensino Superior,Ciências Exatas e da Terra,NA,UFAL A.C. Simões,3,3,4,4,3,2,2,4,3,3,4,4,2,4,2,4,2,3,3,3,3,2,2
5e9e4316a861ff3b5bb0fb22,Ensino Superior,Ciências da Saúde,Doutorado - Concluído,UFAL A.C. Simões,2,3,1,1,2,1,2,2,1,3,2,3,1,2,2,3,1,1,2,2,3,2,3
5e9e5333a861ff3b572b83a3,Ensino Superior,Ciências Exatas e da Terra;Engenharias,Pós-doutorado - Concluído;Doutorado - Concluído;Mestrado - Concluído;Graduação - Concluída;Formação continuada - Em andamento,UFAL A.C. Simões,5,5,5,4,3,4,1,4,4,3,5,4,4,5,1,4,2,4,3,3,1,2,4
5e9f09dea861ff5703fb71e4,Ensino Superior,Engenharias,NA,UFAL A.C. Simões,2,2,2,1,1,1,1,1,1,1,1,2,1,2,1,3,1,1,3,1,2,1,1
5e9f0c11a861ff57078b1350,Ensino Superior,Ciências Sociais Aplicadas,NA,UFAL A.C. Simões,3,4,3,3,3,4,5,2,5,5,2,4,4,4,2,4,3,3,4,4,2,4,3
5e9f308ca861ff57078b1385,Ensino Superior,Engenharias,NA,UFAL A.C. Simões,4,3,2,2,3,3,3,4,2,3,2,3,3,3,3,2,4,3,3,4,2,4,2
5e9f9ceea861ff5703fb72f0,Ensino Superior,Ciências Sociais Aplicadas,NA,UFAL A.C. Simões,2,2,2,2,1,2,2,2,1,2,2,3,2,3,3,3,2,2,2,2,1,2,2
5e9ff5e5a861ff6b26ef5c1e,Ensino Superior,Ciências da Saúde,NA,UFAL A.C. Simões,4,2,1,1,1,2,2,3,3,2,2,4,2,2,3,3,2,1,3,2,2,3,2
5ea02a2fa861ff6b228ebcac,Ensino Superior,Ciências Exatas e da Terra,NA,UFAL A.C. Simões,5,2,2,2,3,2,3,2,3,3,3,5,2,5,2,5,2,3,4,3,3,2,3
5ea0321aa861ff6b26ef5c3e,Ensino Superior,Ciências da Saúde,NA,UFAL A.C. Simões,4,2,1,1,1,1,1,1,2,1,1,4,1,3,1,3,1,1,1,1,3,1,4
5ea03d1aa861ff6b228ebccc,Ensino Superior,Ciências Exatas e da Terra,Mestrado - Concluído,UFAL A.C. Simões,1,2,2,3,1,1,2,2,2,3,2,2,1,2,1,3,1,1,3,2,1,2,3
5ea04386a861ff6b228ebcf4,Ensino Superior,Engenharias;Ciências Biológicas;Ciências Exatas e da Terra,NA,UFAL A.C. Simões,4,5,4,2,3,2,1,2,3,3,3,3,2,3,3,4,2,2,1,3,2,2,3
5ea20211a861ff04117318db,Ensino Superior,Ciências Exatas e da Terra;Engenharias,NA,UFAL A.C. Simões,2,3,2,1,3,1,2,2,2,2,3,4,1,2,1,3,1,2,3,3,1,2,3
5ea26477a861ff040d5d236a,Ensino Superior,Ciências Humanas,NA,UFAL A.C. Simões,3,2,5,1,2,1,2,3,1,2,4,1,1,2,1,3,3,5,1,1,1,1,3
5ea5eb2aa861ff360e5f6110,Ensino Superior,Ciências Sociais Aplicadas,Formação continuada - Em andamento,UFAL A.C. Simões,3,2,2,3,1,1,3,2,2,2,3,5,3,3,3,5,3,1,3,4,3,2,3
5e883b87a861ff6760681bf3,Ensino Superior,Ciências Agrárias,NA,UFAL CECA,2,2,2,3,1,1,1,2,2,2,2,3,1,2,1,3,1,1,3,3,1,1,3
5e88e28aa861ff675c201d52,Ensino Superior,Engenharias,NA,UFAL CECA,2,1,2,2,1,2,2,4,4,4,2,4,2,3,3,5,4,2,3,3,3,4,5
5e8b0f58a861ff132c369fac,Ensino Superior,Ciências Agrárias,Formação continuada - Concluída,UFAL CECA,3,2,2,1,1,2,2,2,2,2,2,3,2,3,3,3,2,1,2,2,2,2,3
5e8b42f4a861ff6839af0a93,Ensino Superior,Ciências Agrárias,NA,UFAL CECA,3,2,1,2,1,3,2,3,3,2,2,4,2,4,1,4,2,1,4,3,2,3,3
5e8b83b5a861ff6839af110e,Ensino Superior,Ciências Agrárias,NA,UFAL CECA,2,4,3,3,3,3,3,3,3,3,3,4,2,3,2,5,1,1,3,3,3,2,3
5e8b9f2da861ff6835a5ccbc,Ensino Superior,Ciências Agrárias,NA,UFAL CECA,4,4,4,5,4,4,4,4,4,4,3,4,3,3,3,5,5,3,3,4,3,4,4
5e8bc468a861ff6835a5cd9f,Ensino Superior,Ciências Agrárias,NA,UFAL CECA,3,4,4,4,4,4,3,4,5,4,5,4,4,4,5,5,5,5,5,4,4,4,4
5e8c6c62a861ff6ff383c5d9,Ensino Superior,Ciências Exatas e da Terra,NA,UFAL CECA,2,2,2,2,1,1,1,2,1,1,2,4,2,3,2,4,2,1,1,1,1,1,2
5e8c8b93a861ff47f7768ef7,Ensino Superior,Ciências Agrárias,Formação continuada - Concluída,UFAL CECA,3,3,3,3,3,2,2,3,4,3,3,3,2,2,2,5,2,4,4,3,3,3,4
5e8cd187a861ff47fb25fe07,Ensino Superior,Ciências Agrárias,Formação continuada - Concluída,UFAL CECA,4,3,4,2,1,2,2,2,2,2,2,4,1,3,2,4,2,1,3,2,2,3,3
5e8cf435a861ff47f77690cb,Ensino Superior,Ciências Exatas e da Terra,Mestrado - Concluído,UFAL CECA,3,4,2,4,3,2,2,3,3,3,3,4,2,3,2,4,2,5,3,3,2,2,3
5e8dff61a861ff1ea2a1468e,Ensino Superior,Ciências Agrárias,Doutorado - Concluído,UFAL CECA,5,4,5,4,3,3,4,4,3,5,5,5,2,4,2,5,2,1,2,3,3,2,4
5e8f6d79a861ff3027b9481b,Ensino Superior,Ciências Agrárias,NA,UFAL CECA,2,3,3,1,1,2,2,3,2,2,2,3,1,3,2,3,3,1,2,2,3,2,2
5e91c82ca861ff59adc58006,Ensino Superior,Ciências Biológicas,NA,UFAL CECA,1,1,1,2,1,1,1,2,1,2,1,1,1,3,2,2,1,1,1,1,1,1,1
5e8cc3bda861ff47fb25fdb6,Ensino Superior,Ciências Agrárias,NA,UFAL CECA,2,2,2,2,1,1,1,2,2,2,2,3,5,2,2,3,2,1,2,2,1,2,2
5e964916a861ff59eaf4db1f,Ensino Superior,Engenharias,NA,UFAL CECA,4,3,3,2,2,1,1,4,4,3,3,4,2,4,3,4,2,2,4,3,2,1,3
5e8ccdbda861ff47f7769022,Ensino Superior,Ciências Agrárias,NA,UFAL CECA,4,3,5,3,3,1,3,3,3,3,3,4,2,3,2,3,2,1,4,3,3,2,3
5e98c752a861ff4f90c066aa,Ensino Superior,Engenharias,Doutorado - Concluído,UFAL CECA,4,4,2,1,3,1,4,2,3,3,3,5,1,4,2,5,3,1,5,2,5,4,4
5e98f5fda861ff4f94c03107,Ensino Superior,Ciências Agrárias,Doutorado - Concluído,UFAL CECA,2,2,2,2,3,1,2,2,2,2,2,3,2,4,2,3,3,1,3,2,2,2,2
5e99eb56a861ff6ad3ac0067,Ensino Superior,Ciências Agrárias,NA,UFAL CECA,2,3,2,2,1,5,1,2,3,2,2,3,1,2,2,3,2,1,2,2,1,2,2
5e9b519aa861ff1573821abc,Ensino Superior,Ciências Exatas e da Terra,NA,UFAL CECA,3,2,2,2,1,1,3,2,2,1,3,3,1,2,4,3,1,1,3,2,2,4,3
5e9bd292a861ff1573821be7,Ensino Superior,Ciências Exatas e da Terra;Engenharias;Ciências Agrárias,Formação continuada - Em andamento,UFAL CECA,4,3,5,4,4,3,4,3,3,3,3,3,2,3,2,1,2,2,4,4,2,2,3
5e9dd92ea861ff3b572b8224,Ensino Superior,Ciências Agrárias,NA,UFAL CECA,3,2,2,1,1,1,1,3,3,3,2,1,1,2,1,5,2,1,1,3,1,1,4
5e9ddc7fa861ff3b572b823e,Ensino Superior,Ciências Exatas e da Terra;Engenharias;Ciências Agrárias,Doutorado - Concluído,UFAL CECA,4,3,3,2,2,2,2,3,2,2,2,4,2,2,2,4,1,1,4,2,3,3,3
5e9de21aa861ff3b572b825a,Ensino Superior,Engenharias;Ciências Exatas e da Terra,NA,UFAL CECA,4,2,2,2,1,1,4,3,2,2,3,4,2,3,2,3,1,1,3,2,1,2,3
5e9df388a861ff3b5bb0fa52,Ensino Superior,Ciências Agrárias,NA,UFAL CECA,2,2,2,1,3,1,2,2,2,2,2,2,1,2,1,4,2,1,1,2,1,2,2
5e9ef485a861ff57078b12fb,Ensino Superior,Ciências Agrárias,Pós-doutorado - Concluído,UFAL CECA,4,3,1,3,1,1,3,2,4,1,4,3,1,3,2,3,2,1,4,4,4,2,3
5ea03f9fa861ff6b26ef5c61,Ensino Superior,Engenharias;Ciências Agrárias;Ciências Exatas e da Terra,NA,UFAL CECA,2,3,2,2,1,2,2,2,2,2,3,4,2,3,3,4,2,2,4,4,3,4,3
5e85e891a861ff4068363325,Ensino Superior,Linguística/Letras e Artes,NA,UFAL Arapiraca,2,2,2,2,2,2,3,3,4,3,2,3,2,3,2,5,2,2,4,2,2,2,2
5e8616bba861ff40683633e9,Ensino Superior,Ciências Biológicas,Formação continuada - Concluída,UFAL Arapiraca,3,4,2,3,1,1,1,3,1,3,3,3,2,3,2,4,2,1,3,2,1,3,2
5e865db6a861ff406c58eed6,Ensino Superior,Ciências Agrárias;Ciências Exatas e da Terra;Engenharias,NA,UFAL Arapiraca,2,3,2,2,3,2,2,2,2,2,3,2,1,2,1,3,1,1,2,3,2,2,3
5e86d007a861ff406c58efab,Ensino Superior,Linguística/Letras e Artes,NA,UFAL Arapiraca,3,2,1,1,1,1,2,3,3,2,1,3,1,2,1,4,1,1,3,1,1,1,1
5e8743c4a861ff3f7eb2567d,Ensino Superior,Ciências Agrárias,Formação continuada - Em andamento,UFAL Arapiraca,3,3,3,3,3,1,1,2,2,3,2,2,1,3,1,4,2,1,3,1,2,2,3
5e87f19ca861ff3f7a8ff570,Ensino Superior,Ciências Exatas e da Terra,Doutorado - Concluído,UFAL Arapiraca,4,4,5,4,3,2,3,3,3,2,5,4,4,3,4,4,4,3,4,4,4,5,4
5e8802c7a861ff3f7a8ff586,Ensino Superior,Ciências Agrárias,NA,UFAL Arapiraca,2,3,1,1,1,1,3,4,5,1,3,3,1,3,1,3,1,1,5,2,4,4,1
5e8838fca861ff675c201b28,Ensino Superior,Ciências Exatas e da Terra,Pós-doutorado - Concluído;Doutorado - Concluído;Mestrado - Concluído;Graduação - Concluída,UFAL Arapiraca,4,4,3,4,3,3,4,3,4,3,5,5,3,3,3,5,4,4,4,4,4,3,3
5e883c11a861ff6760681bf9,Ensino Superior,Ciências Humanas,Formação continuada - Em andamento,UFAL Arapiraca,4,4,5,4,3,3,3,3,4,5,4,4,3,3,3,5,4,3,3,4,3,5,4
5e886fc9a861ff675c201ba2,Ensino Superior,Ciências da Saúde,NA,UFAL Arapiraca,1,3,1,1,1,1,4,3,1,2,2,3,2,2,1,3,2,1,3,1,3,3,3
5e887338a861ff6760681c61,Ensino Superior,Ciências Sociais Aplicadas,Doutorado - Concluído,UFAL Arapiraca,2,2,2,2,1,1,2,2,2,3,2,4,2,3,2,5,3,1,3,2,3,3,2
5e88a483a861ff6760681cb4,Ensino Superior,Ciências Exatas e da Terra;Ciências Biológicas,NA,UFAL Arapiraca,3,2,3,3,1,1,3,3,1,1,2,2,1,1,2,3,2,1,3,2,1,2,3
5e88c0c9a861ff675c201cbb,Ensino Superior,Ciências Humanas,NA,UFAL Arapiraca,2,2,2,1,1,1,2,2,2,2,2,2,1,1,1,2,2,3,1,2,2,2,3
5e88c5cca861ff675c201ccc,Ensino Superior,Ciências Humanas;Linguística/Letras e Artes;Ciências Sociais Aplicadas,NA,UFAL Arapiraca,4,3,5,5,5,5,4,4,3,5,4,4,4,4,4,4,4,2,3,3,2,1,3
5e88d3d8a861ff675c201d14,Ensino Superior,Ciências Exatas e da Terra,Doutorado - Concluído,UFAL Arapiraca,5,5,4,5,4,2,4,3,4,2,5,4,3,3,2,4,2,4,3,2,3,5,4
5e88f4bca861ff6760681e36,Ensino Superior,Ciências Biológicas;Ciências Exatas e da Terra,NA,UFAL Arapiraca,3,3,2,3,2,2,3,3,2,4,3,2,2,3,2,4,2,1,3,2,1,4,4
5e894bfca861ff6760681f07,Ensino Superior,Ciências Sociais Aplicadas,NA,UFAL Arapiraca,2,2,2,1,1,2,1,3,2,3,2,5,2,3,1,3,2,1,3,2,2,2,2
5e89dcd6a861ff7eba14d485,Ensino Superior,Ciências Agrárias,NA,UFAL Arapiraca,4,3,3,1,3,1,1,2,2,3,2,3,1,3,2,5,3,1,3,3,1,2,3
5e8a207da861ff7eba14d50d,Ensino Superior,Ciências Sociais Aplicadas,Formação continuada - Concluída,UFAL Arapiraca,2,2,2,3,3,1,1,2,3,2,3,2,1,2,2,2,3,2,3,2,3,3,5
5e8a3213a861ff7eba14d568,Ensino Superior,Ciências Agrárias,NA,UFAL Arapiraca,2,2,2,2,1,1,2,3,4,3,3,4,1,3,1,3,2,1,1,3,1,2,3
5e8a328aa861ff7eba14d56d,Ensino Superior,Ciências da Saúde,NA,UFAL Arapiraca,3,2,2,1,2,2,2,2,2,2,2,5,1,3,2,3,2,2,1,2,2,2,3
5e8a39b0a861ff7eba14d5a8,Ensino Superior,Ciências da Saúde,NA,UFAL Arapiraca,3,2,2,3,1,2,2,2,4,2,4,2,2,2,2,3,2,3,4,3,2,2,3
5e8a4c93a861ff7eb664f7c6,Ensino Superior,Ciências Agrárias,NA,UFAL Arapiraca,2,3,3,2,2,1,2,2,3,5,3,2,2,2,2,3,2,3,2,3,2,2,4
5e8a4e84a861ff7eb664f7d2,Ensino Superior,Ciências da Saúde,NA,UFAL Arapiraca,2,2,2,2,1,1,2,2,2,2,2,2,1,3,2,4,3,1,3,2,2,2,3
5e8a558ba861ff7eb664f7e9,Ensino Superior,Ciências Agrárias,NA,UFAL Arapiraca,4,3,2,1,1,1,1,2,4,2,3,5,2,3,2,5,2,1,2,2,2,3,4
5e8a8c0ca861ff7eba14d69b,Ensino Superior,Ciências Sociais Aplicadas,NA,UFAL Arapiraca,2,2,1,1,1,1,1,2,1,2,2,3,2,3,2,4,2,1,1,2,1,2,2
5e8b2422a861ff132c36a010,Ensino Superior,Ciências Agrárias,NA,UFAL Arapiraca,2,2,2,2,1,1,1,3,2,2,2,3,2,2,2,3,2,1,1,2,1,2,3
5e8b3620a861ff6839af05c9,Ensino Superior,Ciências da Saúde,NA,UFAL Arapiraca,2,3,1,1,1,1,1,2,1,2,3,1,1,1,1,3,2,1,1,1,1,2,3
5e8b36fca861ff6839af067a,Ensino Superior,Ciências Humanas,NA,UFAL Arapiraca,2,3,3,2,2,3,3,3,2,3,3,3,3,3,3,4,4,3,5,2,3,3,3
5e8b5973a861ff6839af0ddf,Ensino Superior,Ciências Biológicas,NA,UFAL Arapiraca,1,2,1,1,1,1,1,1,2,2,2,2,2,2,1,2,1,1,1,1,1,1,2
5e8b7303a861ff6835a5c957,Ensino Superior,Ciências Sociais Aplicadas;Ciências Humanas,NA,UFAL Arapiraca,3,2,2,1,2,2,3,3,3,2,3,2,2,2,2,4,2,3,2,2,2,2,2
5e8b7950a861ff6835a5ca36,Ensino Superior,Ciências Agrárias,NA,UFAL Arapiraca,2,3,1,1,1,1,1,2,1,2,2,4,1,2,1,3,1,1,1,2,3,1,3
5e8b79dfa861ff6835a5ca45,Ensino Superior,Ciências Agrárias,Formação continuada - Concluída,UFAL Arapiraca,3,2,1,2,1,1,1,2,2,2,1,2,1,3,1,1,2,1,2,3,3,2,2
5e8b8d8ca861ff6839af11a8,Ensino Superior,Ciências Biológicas;Ciências da Saúde,NA,UFAL Arapiraca,2,2,2,2,1,1,1,2,2,3,1,1,1,2,1,3,1,1,2,2,2,1,3
5e8ba1f3a861ff6839af126c,Ensino Superior,Ciências Biológicas,NA,UFAL Arapiraca,4,4,2,2,4,2,2,3,4,3,2,5,3,4,2,5,4,4,4,4,1,4,4
5e8bb585a861ff6839af134c,Ensino Superior,Ciências Sociais Aplicadas,NA,UFAL Arapiraca,2,4,3,2,4,1,4,3,4,4,4,2,1,3,2,3,2,1,4,4,4,3,1
5e8bbac9a861ff6839af136a,Ensino Superior,Ciências Humanas,Formação continuada - Concluída,UFAL Arapiraca,3,2,2,2,1,2,2,3,2,2,2,3,1,1,1,3,2,2,2,3,2,2,2
5e8bbdd9a861ff6839af137f,Ensino Superior,Ciências da Saúde,Doutorado - Concluído,UFAL Arapiraca,3,3,2,3,1,2,2,3,4,4,3,4,5,3,3,3,2,5,5,4,3,2,3
5e8bc5dda861ff6839af139c,Ensino Superior,Ciências Biológicas,NA,UFAL Arapiraca,2,2,1,2,3,1,1,2,2,3,2,3,2,3,2,5,3,1,3,3,3,2,3
5e8c0117a861ff6839af14a9,Ensino Superior,Ciências Agrárias,NA,UFAL Arapiraca,1,2,1,1,1,1,1,2,2,2,2,3,1,2,1,4,2,1,2,2,2,1,2
5e8c72d4a861ff2e94d12f38,Ensino Superior,Ciências Sociais Aplicadas,NA,UFAL Arapiraca,4,3,5,4,4,1,2,2,2,3,2,4,2,3,2,3,1,1,3,3,1,2,2
5e8c8a5fa861ff2e90d6a2f2,Ensino Superior,Ciências Biológicas;Ciências da Saúde;Ciências Exatas e da Terra,NA,UFAL Arapiraca,3,2,2,2,1,1,2,2,2,1,2,5,2,4,3,5,2,2,2,3,2,2,2
5e8cb167a861ff47f7768fae,Ensino Superior,Ciências da Saúde,NA,UFAL Arapiraca,3,2,2,2,3,2,2,2,2,2,3,4,2,3,3,4,2,2,1,1,1,2,2
5e8cbd8aa861ff47fb25fd98,Ensino Superior,Engenharias,Graduação - Em andamento,UFAL Arapiraca,3,3,4,2,2,2,1,3,4,2,3,5,2,4,2,4,2,1,3,4,3,1,4
5e8ce3f9a861ff47f7769075,Ensino Superior,Ciências Agrárias,NA,UFAL Arapiraca,1,3,1,1,1,1,1,2,2,2,2,1,1,2,1,5,2,1,2,2,1,2,3
5e8cf139a861ff47f77690b8,Ensino Superior,Ciências da Saúde,NA,UFAL Arapiraca,2,2,2,1,1,1,1,2,2,2,3,3,1,2,1,3,2,1,3,4,1,2,3
5e8d0e50a861ff47f7769146,Ensino Superior,Engenharias,NA,UFAL Arapiraca,2,3,2,2,1,1,2,2,2,2,3,4,2,4,1,5,1,2,3,1,2,2,3
5e8f4935a861ff3023f708bc,Ensino Superior,Ciências Sociais Aplicadas,Formação continuada - Em andamento,UFAL Arapiraca,4,3,3,3,4,1,1,2,3,3,3,3,1,3,1,3,1,1,3,3,5,2,3
5e8cc8d6a861ff47f7769010,Ensino Superior,Ciências Biológicas,Formação continuada - Concluída,UFAL Arapiraca,2,4,4,2,3,5,2,2,3,3,3,3,2,2,2,4,1,1,3,4,1,2,4
5e94a793a861ff7896812dab,Ensino Superior,Ciências Exatas e da Terra,NA,UFAL Arapiraca,4,2,2,3,3,1,3,2,4,2,3,3,1,3,2,4,2,2,4,3,5,2,4
5e94bba1a861ff7896812dca,Ensino Superior,Ciências Exatas e da Terra;Ciências Sociais Aplicadas,NA,UFAL Arapiraca,4,4,2,3,3,2,4,3,4,3,3,2,2,2,1,4,2,1,3,3,3,2,4
5e960cbea861ff59ee480404,Ensino Superior,Engenharias,NA,UFAL Arapiraca,3,3,2,2,2,2,2,2,2,2,3,4,2,2,2,4,2,1,3,2,1,2,3
5e960d03a861ff59eaf4da69,Ensino Superior,Ciências Exatas e da Terra,Formação continuada - Em andamento,UFAL Arapiraca,4,2,2,3,5,1,3,3,4,2,3,3,1,3,2,3,2,2,4,3,5,2,4
5e960d98a861ff59eaf4da6d,Ensino Superior,Ciências Humanas,NA,UFAL Arapiraca,1,1,1,1,1,1,1,2,1,2,2,3,1,2,1,3,2,1,1,2,1,2,3
5e977206a861ff2b84394e3f,Ensino Superior,Engenharias,NA,UFAL Arapiraca,4,4,4,4,3,3,3,3,3,3,3,3,2,3,3,5,3,2,4,3,3,3,4
5e99c369a861ff6ad77598c3,Ensino Superior,Ciências Exatas e da Terra,Mestrado - Concluído;Doutorado - Em andamento,UFAL Arapiraca,4,4,2,2,3,2,1,3,3,3,3,5,3,5,3,4,4,4,5,4,3,2,4
5e9bbbada861ff1573821bdb,Ensino Superior,Ciências Biológicas,NA,UFAL Arapiraca,3,2,1,1,1,2,1,2,2,2,2,4,1,3,2,5,2,1,2,3,1,2,2
5e9c60aca861ff28871f28eb,Ensino Superior,Linguística/Letras e Artes,NA,UFAL Arapiraca,3,3,3,1,1,2,4,2,4,2,3,5,4,3,2,4,2,4,4,3,3,4,4
5e9cd223a861ff288b002a9b,Ensino Superior,Ciências Exatas e da Terra,NA,UFAL Arapiraca,2,2,2,2,2,2,2,2,3,2,2,5,2,5,3,5,3,2,4,4,1,2,3
5e9e0bcca861ff3b5bb0fa88,Ensino Superior,Ciências da Saúde,NA,UFAL Arapiraca,2,3,2,1,1,1,1,3,2,2,2,4,2,3,2,5,2,1,3,2,2,2,3
5e9e0ecca861ff3b5bb0faa0,Ensino Superior,Ciências Sociais Aplicadas,NA,UFAL Arapiraca,5,2,2,2,1,1,1,2,1,1,2,3,1,2,1,4,1,1,1,2,1,1,1
5e9e2bf8a861ff3b5bb0faec,Ensino Superior,Ciências Sociais Aplicadas,Mestrado - Concluído,UFAL Arapiraca,1,2,1,1,1,1,1,3,2,4,3,3,3,3,4,3,4,5,3,2,3,2,3
5e9ed3eca861ff5703fb7181,Ensino Superior,Ciências Exatas e da Terra,NA,UFAL Arapiraca,5,4,3,1,1,2,2,3,2,3,3,5,2,3,2,3,1,2,2,2,1,2,2
5e9f5b44a861ff57078b1401,Ensino Superior,Ciências da Saúde,Pós-doutorado - Concluído,UFAL Arapiraca,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,4,5
5ea08aafa861ff6b26ef5cec,Ensino Superior,Ciências da Saúde,NA,UFAL Arapiraca,2,2,4,1,1,4,1,2,4,3,2,4,2,2,2,5,4,1,2,4,1,2,2
5e88a65fa861ff675c201c49,Ensino Superior,Ciências Sociais Aplicadas,Mestrado - Concluído,UFAL Sertão,3,2,5,2,4,2,4,3,4,3,3,3,3,3,5,3,4,4,3,2,3,1,2
5e8a1d31a861ff7eb664f6f5,Ensino Superior,Ciências Exatas e da Terra,NA,UFAL Sertão,4,4,4,4,3,3,4,4,4,2,3,5,3,3,4,4,4,3,4,4,4,3,4
5e8a1e32a861ff7eba14d4f4,Ensino Superior,Ciências Humanas,NA,UFAL Sertão,4,2,2,4,5,3,4,3,3,3,3,5,2,3,2,5,3,2,3,3,2,2,3
5e8b39d9a861ff6835a5c1a7,Ensino Superior,Linguística/Letras e Artes,Doutorado - Concluído,UFAL Sertão,4,3,5,5,2,4,4,4,4,5,2,4,2,4,2,5,2,1,3,3,3,4,3
5e8cb62fa861ff47fb25fd84,Ensino Superior,Engenharias,Formação continuada - Concluída,UFAL Sertão,3,3,3,3,1,1,1,3,2,2,2,4,1,2,1,3,1,1,1,2,1,1,2
5e89ee2ea861ff7eb664f6c9,Ensino Superior,Ciências Humanas;Ciências Sociais Aplicadas,Formação continuada - Concluída,UFAL Sertão,4,4,3,4,4,3,4,3,3,2,2,5,2,4,2,3,3,4,3,2,3,3,3
5e94a2d4a861ff7896812d91,Ensino Superior,Ciências Humanas,NA,UFAL Sertão,3,2,3,4,3,3,3,3,3,4,3,4,3,4,3,5,4,3,1,3,1,3,3
5e95c8f8a861ff59ee480325,Ensino Superior,Linguística/Letras e Artes,Pós-doutorado - Concluído,UFAL Sertão,3,3,2,4,2,3,4,4,3,3,3,4,3,4,2,4,5,5,4,5,5,4,3
5e9d97e6a861ff3b572b8110,Ensino Superior,Engenharias,Mestrado - Concluído,UFAL Sertão,4,3,2,2,2,3,2,2,3,2,2,4,1,4,2,4,2,4,4,2,3,2,3
5e9e34e6a861ff3b572b835c,Ensino Superior,Ciências Humanas,NA,UFAL Sertão,3,2,2,4,4,5,5,3,3,3,2,5,5,3,3,1,4,4,4,4,3,4,4
5e9f525aa861ff5703fb72a7,Ensino Superior,Ciências Exatas e da Terra,Doutorado - Em andamento,UFAL Sertão,4,2,2,1,1,2,3,3,4,3,3,4,2,3,3,3,2,1,3,3,3,2,3
